,hash,message,time,buggy
1276,5fcb485,Creare m_ddb_diel  remove ddb_hybrid,2018-05-10T03:37:22,0
1277,05ed080,update ref + change mpi for ifc in Multibinit,2017-11-20T10:52:11,0
1278,81d3afc,Mv wfd_mkrho inside m_wfd,2018-04-27T18:31:12,0
1279,0a61422,Mv moddile to m_prcref,2018-04-29T21:46:37,0
1280,be4044c,Create m_dfpt_vtowkf,2018-05-13T01:02:06,0
1281,b92c6d8,Merge tag 'start-8.7.2' into Multibinit,2017-11-20T11:24:39,0
1282,e530807,Remove stale file,2018-05-10T03:25:30,0
1283,c24128c,Update the reference files for identification of problems wit test abirules # 3 4  6  7  10  20,2017-12-14T13:13:17,0
1284,7fc03eb,Merge branch 'abirules' of gitlab:trunk/abinit into abirules,2017-12-14T14:38:57,0
1285,37719f5,Merge branch 'relevance' into develop,2017-12-14T10:59:13,0
1286,991ae86,"Update Abivars.jar by replacing ""tribe"" by ""relevance"".",2017-12-14T10:27:29,0
1287,59968b0,tol adjusted in dfpt tests,2017-12-11T18:44:24,0
1288,2a16f0a,Merge remote-tracking branch 'trunk/develop' into develop,2017-11-20T14:05:25,0
1289,1043462.0,Debugging.,2017-11-20T15:04:46,0
1290,6e+66,XC testing routine added  cplex=2 seems OK,2017-11-20T15:15:59,0
1291,9486864.0,Replace tribe by relevance in abi_check.py,2017-12-14T14:38:13,0
1292,f640053,Create m_dfpt_scfcv,2018-05-13T01:28:24,0
1293,bc58b23,Gather low-level routines in m_symtk,2018-04-28T20:14:33,0
1294,740f95a,Mv pred_lbfgs.F90 inside m_bfgs,2018-05-10T03:11:34,0
1295,d7cc58b,Version for buildbot,2018-05-13T01:48:39,0
1296,de5562f,Mv qmatrix inside m_dfpt_scfcv,2018-05-13T01:36:13,0
1297,dc6e29b,rot method 2 cplex=2 generalization,2017-11-17T17:26:32,0
1298,098bd87,Remove newkpt,2018-04-29T22:27:27,0
1299,ee2a672,Merge remote-tracking branch 'amartin/Multibinit' into develop,2017-12-14T17:04:37,0
1300,ebad985,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018-05-13T01:28:32,0
1301,573fa3d,Mv newkpt to m_inwffil,2018-04-29T22:10:07,0
1302,5b724b1,Mv uderiv inside m_elpolariz,2018-05-12T15:27:37,0
1303,c1a0d95,change status in the call of open_file,2017-12-14T15:02:06,0
1304,5e67b70,Merge branch 'release-8.8' of gitlab:trunk/abinit into release-8.8,2018-04-29T22:07:08,0
1305,dd5f30c,zeeman term in a separate module,2017-11-18T19:32:02,0
1306,8e772ed,Initialize v8.7.2,2017-11-19T18:57:17,0
1307,355bc55,Create m_pspini,2018-05-11T00:56:28,0
1308,414dc70,Mv dielmt and deiltcel to m_prcref,2018-04-29T21:54:29,0
1309,ae7fd29,pre-MR  removed spinalign  clean up some write's,2017-11-20T16:00:08,0
1310,09c20dd,Tune tolerance for v3#40 for bob_gnu_5.3_openmp,2017-12-14T10:11:19,0
1311,e922020,removed comments,2017-11-21T16:54:08,0
1312,b4dca76,Squashed commit of the following:,2018-04-28T22:03:17,0
1313,283c5b0,Update tolerance.,2017-11-26T19:23:22,0
1314,7bf7b3e,Modularize read_upf_pwscf,2018-04-29T13:56:01,0
1315,bce1269,Modularize evdw_wannier,2018-05-12T15:51:27,0
1316,2eb9d62,Modularize routines in 42_nlstrain,2018-04-29T13:23:55,0
1317,9e23a4c,Modularize ptgroups,2018-04-29T13:01:19,0
1318,91929d0,Final (?) tuning of tolerances  for graphene.,2017-11-26T23:31:36,0
1319,805cb38,Version for buildbot,2018-04-28T21:54:26,0
1320,45a543f,Clean the debugging sections.,2017-11-25T14:57:06,0
1321,e7db5c5,abilint,2018-04-28T21:24:19,0
1322,717228a,Mv corrmetalwf1 inside dfpt_vtowfk,2018-05-12T21:53:15,0
1323,428a3ac,Mv littlegroup_q to m_symtk,2018-04-28T21:13:24,0
1324,a31d46d,abilint,2018-04-28T20:31:42,0
1325,79966df,Modularize relaxpol,2018-05-12T16:10:31,0
1326,ca1c854,Mv d2kindstr2 inside dfpt_eltfrkin,2018-05-12T21:46:41,0
1327,6c645f8,Begin modularization of recursion code,2018-04-29T14:13:01,0
1328,90b2218,Create m_vtorhorec module,2018-04-29T15:14:11,0
1329,612abb1,Update tolerance,2017-11-26T19:13:07,0
1330,276c032,Use vtorhorec,2018-04-29T15:25:43,0
1331,d4f20c6,Merge branch 'develop' into _g0w0,2017-11-26T19:08:23,0
1332,5d3861a,Update tolerances vor tests libxc#44 and v7#68 .,2017-11-26T18:11:52,0
1333,51595c0,Merge amartin/Multibinit/3a9f into _amartin,2017-12-14T10:07:35,0
1334,2f63b0d,Modularize recursion code,2018-04-29T16:03:07,0
1335,bee2f4e,Add small descriptions for Robodoc,2018-04-29T17:32:06,0
1336,4190d05,Add end marker for robodoc,2018-04-29T18:03:21,0
1337,ece3440,Merge branch 'develop' into quickfixes Need latest patch for efield2 initialization.,2016-09-09T10:00:49,0
1338,8c49206,Adjust fld_options,2017-11-26T09:47:41,0
1339,299a427,Before rsprc,2018-04-29T19:13:02,0
1340,865915c,Update docs for pawprtwf,2018-05-13T00:36:45,0
1341,e2f82d2,Mv mkgrid_fft to m_fft_mesh,2018-05-12T15:43:09,0
1342,08e10ca,Collect preconditioning routines in m_prcref,2018-04-29T19:26:30,0
1343,0cbd5f7,Generalize the GW@hybrid(planewave) coding to the different ways to specify the hybrids. Also finalize a new test v7#68  and upgrade libxc#44.,2017-11-25T21:53:33,0
1344,9bd0e10,For abiauty,2018-04-29T18:08:30,0
1345,7d0dfd9,Rm moddiel_csrb  modularize newrho and newvtr,2018-05-08T20:50:59,0
1346,074bf3d,Update references for average effective masses,2018-05-01T07:16:09,0
1347,21be0c6,Modularize odamix,2018-05-16T17:06:31,0
1348,97ff356,Merge branch 'release-8.8' into efmas3,2018-05-16T11:51:32,0
1349,a925573,Mv nonlop_gpu inside m_nonlop,2018-05-16T12:45:38,0
1350,a25d367,Merge branch 'release-8.8' into _mverstra,2018-05-04T06:31:30,0
1351,61b2557,Create m_mklocl,2018-05-16T15:14:14,0
1352,836533a,Mv prtrhomxmn to m_mkrho,2018-05-08T23:13:52,0
1353,2289dfa,abilint,2018-05-16T15:45:26,0
1354,636fb8a,Modularize ddb_elast ddb_internalstr ddb_piezo,2018-05-16T16:03:41,0
1355,d4baab6,Merge branch 'release-8.8' into _mverstra,2018-05-04T06:29:22,0
1356,707b9a2,MJV_DEV => DEV_MJV,2018-05-04T06:38:05,0
1357,b02ae6d,Mv prtxvf to m_predtk,2018-05-16T17:21:28,0
1358,9f4c682,Modularize outvars routines,2018-05-16T21:04:54,0
1359,ef28ef8,Merge branch 'abilint2' into abilint,2018-05-14T10:11:05,0
1360,bf43f84,Change fftw3 in fftw3-mkl  following Jean-Michel demand.,2018-05-17T06:11:08,0
1361,cad9797,Merge branch 'release-8.8' into efmas3,2018-05-17T06:16:43,0
1362,70a9f6f,Mv newfermie1 inside m_dfpt_scfcv,2018-05-17T10:23:23,0
1363,9b6a68a,Mv predictimg to m_gstateimg,2018-05-17T10:32:01,0
1364,50ac2a8,Mv check_kxc and echo_xc_name to m_drivexc,2018-05-14T11:27:22,0
1365,090c654,Merge remote-tracking branch 'remotes/mverstra/develop' into _mverstra,2018-05-04T06:38:21,0
1366,1765898.0,Abilint,2018-05-08T23:24:38,0
1367,1cda155,Modularize predict[string  steepest  neb  pimd],2018-05-16T01:23:35,0
1368,4bc3e57,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018-05-04T13:17:59,0
1369,1dc1196,initro -> m_mkrho  mkresi ->energy  strhar ->stress,2018-05-08T22:51:18,0
1370,7c2cce7,Mv cgq_builder to m_vtorho,2018-05-08T23:01:54,0
1371,cda470f,Create m_xcpbe,2018-05-14T11:47:28,0
1372,b1f8a85,Mv dfpt_atm2fft to m_atm2fft,2018-05-15T23:58:56,0
1373,6029461.0,Create m_smatrix,2018-05-16T00:46:30,0
1374,6f2f6c7,Create m_berrytk and include polcart,2018-05-16T00:51:00,0
1375,a3454f9,Create m_cgtk module and cg_rotate --> cgtk_rotate,2018-05-04T13:02:34,0
1376,71ff1a6,Remove time reversal symmetry when kptopt=3 or 4 for BZ sampling in respfn,2018-05-04T09:29:27,0
1377,303e43b,"Missing efmas_analysis in ""use"" declaration",2018-05-16T07:18:00,0
1378,e780378,mv ftgkk to m_elphon,2018-05-04T12:36:47,0
1379,8bedebe,orbmag kinetic energy fully functional,2018-05-04T11:51:05,0
1380,cde29c2,Adjust tol for v8_t91. Step back to nprocs=1 for v7_t81 and v8_t56. Parallelism to be implemented later.,2018-05-16T11:43:14,0
1381,4c43204,Merge branch 'develop' into efmas3,2018-05-16T11:50:41,0
1382,ac5e544,Mv size_dvxc to m_drivexc,2018-05-14T11:39:14,0
1383,1376ccc,trying to improve performance of twisted kinetic energy,2018-05-04T09:53:43,0
1384,ec9e8e8,Modularize pimd_langevin and pimd_nosehoover,2018-05-17T10:43:03,0
1385,bf512cd,Mv getspinrot  littlegroup_pert and stresssym to m_geometry  mksupercell to m_supercell,2018-04-27T17:31:10,0
1386,4f9a28f,Mv wfconv to m_inwffil and printmagvtk to m_dens,2018-05-04T00:45:09,0
1387,b429c83,Convert README files to markdown,2016-06-22T21:14:31,0
1388,abd1bc8,Initialize to zero in xg_init...,2018-05-19T07:53:06,0
1389,79c4b63,Mv normsq_gkq and nmsq routines  to m_iogkk,2018-05-04T01:39:41,0
1390,02eebac,Merge branch 'release-8.8' into _antonius,2018-05-14T09:25:40,0
1391,863c412,About to finalize v8.8.2,2018-05-19T11:20:20,0
1392,0d3f423,Merge branch 'release-8.8' into develop,2018-05-19T13:00:35,0
1393,dab5701,Merge branch 'release-8.8' into develop,2018-05-19T15:35:31,0
1394,c60c559,Insignificant automatic change.,2018-05-19T16:04:29,0
1395,7011ad4,Create symbolic links README --> README.md to make automake happy,2016-06-25T22:22:13,0
1396,45eea2d,Merge branch '_intel18' into develop,2018-05-19T07:10:54,0
1397,ad59908,add check on bdgw values,2016-07-09T15:45:53,0
1398,8fbd030,Modify the *.ac files for 8.1.4 modified:   configure.ac doc/configure.ac tests/configure.ac,2016-07-10T06:06:19,0
1399,349297a,Mv subdiago to m_cgtool,2018-05-09T00:32:42,0
1400,dd1890a,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2016-07-10T14:30:00,0
1401,aaa420c,Few modifications porting 8.1.1 into 8.1.3,2016-07-13T16:13:09,0
1402,e7b13db,Mv pw_orthon to cg_tools,2018-05-09T00:43:18,0
1403,3b6dfc3,Import modifs from Antonius  that were requested to be merge in the trunk instead of release-8.8,2018-05-14T06:50:49,0
1404,3961127.0,Merge remote-tracking branch 'remotes/gmatteo/abilint' into _gmatteo,2018-05-19T07:15:16,0
1405,51e60f1,Mv dfpt_gatherdy to m_respfn_driver,2018-05-18T22:11:10,0
1406,4a5ef77,Mv etotfor in scfcv,2018-05-08T23:47:11,0
1407,378ab84,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018-05-17T16:14:12,0
1408,d94ab36,Mv mka2f_tr_lova to m_a2ftr,2018-05-04T04:38:02,0
1409,8e1d639,abilint,2018-05-17T11:50:39,0
1410,afd54e1,Mv integrate_gamma and friends to m_elphon,2018-05-04T04:10:08,0
1411,7ea6cbe,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,2018-05-17T14:22:06,0
1412,30f0070,Create m_common with setup1  prteigrs and scprqt,2018-05-17T16:14:02,0
1413,9395356.0,Mv  complete_gamma and complete_gamma_tr to defs_elphon,2018-05-04T03:45:10,0
1414,6c71cbd,Merge antonius/develop/bec161 into _antonius,2018-05-14T09:27:48,0
1415,fe080de,Mv get_veloc_tr to m_elphon,2018-05-04T03:37:13,0
1416,510cadd,Create m_dfpt_rhotov,2018-05-18T21:57:28,0
1417,ef3b76c,Mv prtene to m_common,2018-05-17T21:53:12,0
1418,9b20252,Mv get_nv_fs_en get_nv_fs_temp inside m_elphon,2018-05-04T03:23:09,0
1419,5b6fc24,Mv dfpt_mkvxcgga inside m_dfpt_mkvxc,2018-05-18T13:18:41,0
1420,cf54e05,Create m_xchybrid module,2018-05-18T13:47:58,0
1421,24b0c2d,hybrid_corr is not used and does not compile --> if 0,2018-05-18T14:04:11,0
1422,2bb03b3,Create m_xctk with xcden and xcpot,2018-05-18T15:24:43,0
1423,edfb053,abilint,2018-05-18T21:44:34,0
1424,d434345,Modularize nonlop,2018-05-15T23:32:49,0
1425,de9480f,exclude builder intel 18 for v8#61-65,2018-05-15T22:15:04,0
1426,dfbcc4a,MV symptgroup to m_spgdata,2018-05-04T13:34:14,0
1427,58b1f7e,Mv mkdenpos to m_drivexc,2018-05-14T12:31:51,0
1428,674cca0,Mv isotemp to m_pred_isothermal,2018-05-15T00:38:22,0
1429,423433c,Modularize pred_verlet and pred_velverlet,2018-05-15T00:54:33,0
1430,384e1da,Two more dependencies,2018-05-05T20:49:14,0
1431,ccb10cf,Add dependencies,2018-05-05T16:07:33,0
1432,1abe7ab,Create m_xchcth module,2018-05-14T13:21:45,0
1433,2a50d27,Modularize pred_langevin  pred_moldyn,2018-05-15T01:08:55,0
1434,422214d,Create low-level module for pred modules,2018-05-15T01:20:02,0
1435,48b97d1,Revert changes in gpu[3] commited by MJV (obtained with his unofficial version of symfind),2018-05-05T14:50:08,0
1436,1c9ab8b,Group LDA-like routines in m_xclda,2018-05-14T14:00:03,0
1437,81a8417,Modularize setvtr,2018-05-08T22:08:32,0
1438,787db2a,abiref now compiles,2018-05-05T12:04:32,0
1439,3566450.0,Now call the two parts,2018-05-05T11:46:27,0
1440,249928b,Merge gmatteo/abilint2/a48f into _gmatteo,2018-05-15T06:29:40,0
1441,89f154f,efmas_analysis is now cleaned.,2018-05-05T11:42:02,0
1442,df5dd66,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018-05-05T11:37:54,0
1443,d0786f6,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018-05-05T11:34:52,0
1444,6769a53,Modularize pred_nose and pred_srkna14,2018-05-15T00:03:45,0
1445,adb6f8b,Modularize diisrelax and isokinetic,2018-05-14T23:46:33,0
1446,f1611d9,Create m_symsg with all symsg routines and bldgrp,2018-05-04T13:53:04,0
1447,a75ceb8,update from git pull trunk develop,2018-05-06T10:30:46,0
1448,62ab38f,Mv drivexc inside m_drivexc,2018-05-14T14:38:40,0
1449,a48fe7d,Squashed commit of the following:,2018-05-14T14:40:59,0
1450,07cf63c,Prototyping integration between abisrc and buildsys,2018-05-06T22:12:44,0
1451,0af5acb,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018-05-08T20:51:08,0
1452,320cfb0,Making modifictions needed to test using atlas-intal-18.0-openmpi. Not really satisfactory ...,2018-05-14T14:53:19,0
1453,962e33b,Resolved conflict,2018-05-06T15:15:53,0
1454,bbf09a3,Merge commit gmatteo/abilint2/f600f6fe' into _gmatteo,2018-05-14T15:02:18,0
1455,fd9f1f7,Initialize v8.9.1,2018-05-06T06:24:40,0
1456,04ca3ad,Create m_gammapositron  move rhohxcpositron to m_electronpositron,2018-05-14T23:27:03,0
1457,04fa1a7,Introduce a threshold for dilatmx at 1.15   that can be bypassed by using chkdilatmx 0.,2018-05-14T16:43:36,0
1458,6c91dbc,Warning A.4 of release notes concerning dilatmw threshold at 1.15 .,2018-05-14T16:46:45,0
1459,4bad9c4,Warning A.6 about dilatmx threshold .,2018-05-14T16:48:17,0
1460,3867070.0,Modulariza vtorho and vtowfk,2018-05-08T21:23:22,0
1461,aaaac5c,Suppress explicit e-mail addresses  for privacy reasons (European law).,2018-05-14T14:34:41,0
1462,4e09ad0,Upgrade v1_t77,2018-05-14T20:48:02,0
1463,b854148,Merge branch 'abilint2' into abilint,2018-05-14T23:08:38,0
1464,9078994.0,Merge branch 'release-8.8' into _gmatteo,2018-05-15T06:32:48,0
1465,0bca613,Exclude host atlas intel 18 for chain v8#61-65,2018-05-15T07:52:51,0
1466,9e50f30,rename 53_spacepar to 54_spacepar,2018-05-05T11:30:44,0
1467,93433df,Introduce eig2_diag_cart   prepare the splitting of the big loop for parallelism   clean,2018-05-04T21:35:53,0
1468,a1a3ec6,Modularize rayleigh_ritz,2018-05-15T16:36:25,0
1469,ba928ca,Move partial_dos_fractions code inside m_epjdos,2018-05-05T00:51:23,0
1470,94fae93,Exclude host atlas intel 18 for chain v8#61-65,2018-05-15T18:18:30,0
1471,7a7ee71,Modularize m_chkinp,2018-05-15T18:20:22,0
1472,435bc17,Modularize nonlop [pl  ylm  test],2018-05-15T18:28:33,0
1473,1c0b517,Create my_symfind with high-level API for symmetries,2018-05-04T23:58:12,0
1474,0ed41ce,Rename efmasfr to efmasval   introduce new record eig2_diag in efmasval datastructure,2018-05-04T21:55:55,0
1475,2d1b5f2,Modularize mlwfovlp routines,2018-05-04T21:17:10,0
1476,2956288.0,Complete binaries.conf,2018-05-05T11:18:24,0
1477,a0e21b8,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018-05-04T20:58:08,0
1478,ab02cda,Start the finalization of v8.9.0,2018-05-04T20:43:59,0
1479,5cd155e,Enter known problems for v8_t34,2018-05-04T15:49:24,0
1480,95b3b60,v8_t34 gives erratic results with nag@abiref. Serguei should examine this ...,2018-05-04T15:46:23,0
1481,5ee82fb,Merge branch 'release-8.8' into _intel18,2018-05-15T20:53:21,0
1482,b7a87c8,Part of Joe's modifs had not been backported,2018-05-15T21:19:57,0
1483,418f261,Continue changing Refs. kptopt in v7/t85 is 3 again (it was changed in the last commit).,2018-05-04T14:07:27,0
1484,e9f741a,Mv symrhg and irrzg to m_spacepar,2018-05-05T01:11:34,0
1485,d5cc74b,Cosmetic changes,2018-05-15T16:25:33,0
1486,1fbbfc7,Modularize m_chebfi,2018-05-15T15:58:15,0
1487,8b76630,MV rotate_rho to m_spacepar and deprecate,2018-05-05T01:31:23,0
1488,a7b1899,efmas_main split in two subroutines efmas_main and efmas_analysis . Declarations in efmas_main are cleaned,2018-05-05T11:12:05,0
1489,55f0853,use m_profiling_abi,2018-05-05T11:05:16,0
1490,904567c,Merge branch 'release-8.8' into develop,2018-05-15T14:24:15,0
1491,dfca621,The first part is now isolated from the second part.,2018-05-05T10:36:52,0
1492,449321b,Upgrade of refs for v8.9.1,2018-05-14T12:14:30,0
1493,f88ad84,Mv xcmult to m_drivexc,2018-05-14T12:11:22,0
1494,5268ec4,Declare 42_parser,2018-05-05T06:48:07,0
1495,a295368,Continue,2018-05-05T06:45:08,0
1496,f8041bb,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,2018-05-15T14:32:56,0
1497,a4703b4,Continue,2018-05-05T06:41:18,0
1498,83c2a68,Continue,2018-05-05T06:40:55,0
1499,ddf6913,Merge pred_simple and prec_simple  modularize pred_steepdesc,2018-05-15T15:01:17,0
1500,2fa509f,Start changing 54_abiutil by 55_abiutil and 53_spacepar by 54_spacepar,2018-05-05T06:33:34,0
1501,35ee071,Version for buildbot,2018-05-05T02:03:07,0
1502,014da8d,Mv setsym to m_spacepar,2018-05-05T01:47:21,0
1503,a0c75f6,Mv extrapwf inside m_extraprho,2018-05-04T01:05:58,0
1504,e3659e4,Squashed commit of the following:,2018-05-14T02:50:36,0
1505,50f59d3,Define new test v8#55,2018-05-01T07:37:55,0
1506,2bd2903,Cancel a previous change (nbdbuf),2016-09-05T15:29:17,0
1507,09bb0d1,small change in dfpt_nstpaw,2016-08-31T11:37:54,0
1508,c3f7758,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018-05-02T09:27:18,0
1509,15a05a5,"* in makemake      replace commands.getstatusoutput (deprecated) by subprocess then we can redirect stderr !      ( needed when the first line of '--version' is a warning and not the version )  * add new section on testfarm.conf for IBM8 ( ibm8_ibm_15.1_serial )  * in prtefield.F90  replace the ""big"" write by 4 write ( good for XLF and NAG )  * in m_efmas.F90  xlf did like & on string  * disable test v7/t23-24-25",2016-09-01T16:57:15,0
1510,5a6b007,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear-temp,2018-05-02T09:10:43,0
1511,32ed6ce,Merge gmatteo/hdf5_mpio/8a9390 into _gmatteo-8.8,2018-05-02T08:21:26,0
1512,4cb46da,Typo corrected,2016-09-02T23:07:14,0
1513,e379731,Improvment of symetries for strain perturbation,2016-09-05T13:28:37,0
1514,fde75f8,Initialize v8.8.2,2018-05-02T06:50:12,0
1515,de4bbac,Merge branch 'develop' of abinit:trunk/abinit into develop,2016-08-26T10:45:37,0
1516,b5f776d,Add missing import,2018-05-02T02:03:33,0
1517,62fbe5a,Merge remote-tracking branch 'trunk/develop' into dfpt-paw,2016-09-05T18:17:16,0
1518,386e8ad,Mv metcon  metcon_so and metric_so to m_contract,2018-05-02T01:50:27,0
1519,ba49260,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint2,2018-05-09T22:48:11,0
